factor,factor_value,rank,word,pearson_correlation,word_count
ethnicity,Bhojpuri,4,कल,0.15259419290465584,41
ethnicity,Bhojpuri,5,व्यस्त,0.15086996800156863,17
ethnicity,Bhojpuri,6,जाओ,0.14241024680013198,45
ethnicity,Bhojpuri,7,खोलीं,0.1401371395422969,19
ethnicity,Bhojpuri,8,सितारे,0.13302601371131562,10
ethnicity,Bhojpuri,9,कारनामे,0.12511152551964927,11
ethnicity,Bhojpuri,10,गर्व,0.12511152551964924,11
ethnicity,Bhojpuri,11,खिल,0.1238972229692608,37
ethnicity,Bhojpuri,12,इच्छाएँ,0.1181324929886749,12
ethnicity,Bhojpuri,13,करेगी,0.11205444941263036,26
ethnicity,Bhojpuri,14,लाल,0.11190799508563619,13
ethnicity,Bhojpuri,15,निकलता,0.10630294570073649,14
ethnicity,Bhojpuri,16,जरूर,0.10630294570073648,14
ethnicity,Bhojpuri,17,मज़े,0.10583357643097495,28
ethnicity,Bhojpuri,18,परिवार,0.10583357643097491,28
ethnicity,Bhojpuri,19,बैठा,0.10173951728337866,47
ethnicity,Bhojpuri,20,पिकनिक,0.1012140647977312,15
ethnicity,Bihari,1,बोल,0.2561252266283749,7
ethnicity,Bihari,2,ज़रूरत,0.23762970442158068,8
ethnicity,Bihari,3,करोगे,0.23515500109556856,14
ethnicity,Bihari,4,नीली,0.22219518707919675,9
ethnicity,Bihari,5,उछलते,0.20085883659477258,5
ethnicity,Bihari,6,पत्तियाँ,0.18104006106022183,6
ethnicity,Bihari,7,आस,0.17832314665344268,22
ethnicity,Bihari,8,राधिका,0.17326385455529703,23
ethnicity,Bihari,9,लगीं,0.16849863231523177,24
ethnicity,Bihari,10,गायब,0.16546142959178195,7
ethnicity,Bihari,11,अनोखी,0.14212484939299974,9
ethnicity,Bihari,12,चुलबुला,0.13813650640939348,32
ethnicity,Bihari,13,सुनाएंगे,0.13302601371131556,10
ethnicity,Bihari,14,सोना,0.12511152551964924,11
ethnicity,Bihari,15,कोने,0.12267586782382346,23
ethnicity,Bihari,16,अस्त,0.11894021104604593,24
ethnicity,Bihari,17,चलना,0.11540613460293526,25
ethnicity,Bihari,18,अगर,0.11371946219165867,179
ethnicity,Bihari,19,रामू,0.11205445836247113,26
ethnicity,Bihari,20,लौटना,0.11197220436333384,42
ethnicity,Bodo,1,टुटू,0.20085883659477258,5
ethnicity,Bodo,2,हमारा,0.20085883659477252,5
ethnicity,Bodo,3,चिप्पू,0.18762219474671896,12
ethnicity,Bodo,4,मिन्नी,0.18104006106022183,6
ethnicity,Bodo,5,पैर,0.17871875842086796,13
ethnicity,Bodo,6,लगने,0.17326385455529703,23
ethnicity,Bodo,7,पहचान,0.16546142959178195,7
ethnicity,Bodo,8,पहाड़ी,0.15691147502654476,16
ethnicity,Bodo,9,प्रवेश,0.15276196370052048,8
ethnicity,Bodo,10,फिसल,0.15276195284244473,8
ethnicity,Bodo,11,दिया,0.1360382625049152,265
ethnicity,Bodo,12,चढ़ते,0.13302601371131556,10
ethnicity,Bodo,13,क्योंकि,0.12916826799265524,51
ethnicity,Bodo,14,कूदते,0.12663527805824193,22
ethnicity,Bodo,15,कछुए,0.12653483406247715,36
ethnicity,Bodo,16,सैर,0.12511152551964924,11
ethnicity,Bodo,17,कम,0.1251115179198792,11
ethnicity,Bodo,18,मत,0.12278053945761296,94
ethnicity,Bodo,19,दृश्य,0.11894022091954608,24
ethnicity,Bodo,20,दौड़कर,0.11894021104604593,24
ethnicity,Chhattisgarhi,1,बनोगे,0.20904087868921017,10
ethnicity,Chhattisgarhi,2,मेहनती,0.20085883659477258,5
ethnicity,Chhattisgarhi,3,तोड़,0.18762219474671896,12
ethnicity,Chhattisgarhi,4,पहुंची,0.16546142959178195,7
ethnicity,Chhattisgarhi,5,उत्साह,0.14212484939299974,9
ethnicity,Chhattisgarhi,6,किसान,0.14212484939299974,9
ethnicity,Chhattisgarhi,7,उठकर,0.1353330015346144,20
ethnicity,Chhattisgarhi,8,करीब,0.13084425441208297,21
ethnicity,Chhattisgarhi,9,मुझसे,0.12653482541113673,36
ethnicity,Chhattisgarhi,10,रोशन,0.12511152551964924,11
ethnicity,Chhattisgarhi,11,शायद,0.12135104626839734,38
ethnicity,Chhattisgarhi,12,तारों,0.11894021104604598,24
ethnicity,Chhattisgarhi,13,सावधानी,0.11813249298867487,12
ethnicity,Chhattisgarhi,14,पीछा,0.11197219724426265,42
ethnicity,Chhattisgarhi,15,कदम,0.11190799508563619,13
ethnicity,Chhattisgarhi,16,गिन,0.10630294570073648,14
ethnicity,Chhattisgarhi,17,सबके,0.10630294570073645,14
ethnicity,Chhattisgarhi,18,बनना,0.10583357643097491,28
ethnicity,Chhattisgarhi,19,भरे,0.10565921536783981,45
ethnicity,Chhattisgarhi,20,होगा,0.10408407188092635,111
ethnicity,Dogra,1,इसकी,0.18104006106022183,6
ethnicity,Dogra,2,लेता,0.1810400462223186,6
ethnicity,Dogra,3,आयोजन,0.1787187384203444,13
ethnicity,Dogra,4,बनाएंगे,0.165461429591782,7
ethnicity,Dogra,5,खिलौने,0.165461429591782,7
ethnicity,Dogra,6,सितारों,0.15691147502654473,16
ethnicity,Dogra,7,जो,0.1411790217468617,197
ethnicity,Dogra,8,आयोजित,0.13302601371131556,10
ethnicity,Dogra,9,आपको,0.13302601371131556,10
ethnicity,Dogra,10,चुका,0.13084425441208297,21
ethnicity,Dogra,11,सुनहरा,0.13084425441208297,21
ethnicity,Dogra,12,पार्टी,0.12511151791987923,11
ethnicity,Dogra,13,जीत,0.11420571670222672,41
ethnicity,Dogra,14,आवाज,0.11420571670222669,41
ethnicity,Dogra,15,करे,0.1119079950856362,13
ethnicity,Dogra,16,आकर,0.11190799508563619,13
ethnicity,Dogra,17,डरता,0.11190799508563619,13
ethnicity,Dogra,18,अगली,0.1088684770853294,27
ethnicity,Dogra,19,इससे,0.10630294570073645,14
ethnicity,Dogra,20,इकट्ठा,0.10565921536783983,45
ethnicity,Garhwali,1,चट्टान,0.20085883659477252,5
ethnicity,Garhwali,2,भयानक,0.2008588365947725,5
ethnicity,Garhwali,3,चूचू,0.1810400462223186,6
ethnicity,Garhwali,4,पौधा,0.16546142959178198,7
ethnicity,Garhwali,5,रहस्य,0.16546142959178195,7
ethnicity,Garhwali,6,दिखाया,0.16399820462625775,25
ethnicity,Garhwali,7,मांग,0.15276196370052045,8
ethnicity,Garhwali,8,नज़ारा,0.1421248493929997,9
ethnicity,Garhwali,9,ऊँचा,0.13302601371131556,10
ethnicity,Garhwali,10,चाहते,0.1181324929886749,12
ethnicity,Garhwali,11,मछली,0.11190800760932855,13
ethnicity,Garhwali,12,हैरान,0.11190799508563624,13
ethnicity,Garhwali,13,चोटी,0.11190799508563619,13
ethnicity,Garhwali,14,आई,0.1093351278130015,157
ethnicity,Garhwali,15,बहादुरी,0.10630294570073644,14
ethnicity,Garhwali,16,सीखा,0.105421358311737,363
ethnicity,Garhwali,17,हिलाया,0.10293689872853587,29
ethnicity,Garhwali,18,मिलता,0.10121406479773123,15
ethnicity,Garhwali,19,तारीफ,0.09751407116330722,31
ethnicity,Garhwali,20,सिर,0.09751406400468507,31
ethnicity,Goan,1,काफी,0.18104006106022183,6
ethnicity,Goan,2,खींच,0.16546141702785006,7
ethnicity,Goan,3,ऐसा,0.15973720660182053,26
ethnicity,Goan,4,चुटकी,0.15276196370052048,8
ethnicity,Goan,5,मुस्कुराया,0.14818387594971394,29
ethnicity,Goan,6,दयालु,0.14212484939299977,9
ethnicity,Goan,7,उम्मीद,0.13302601371131556,10
ethnicity,Goan,8,विश्वास,0.12663527805824198,22
ethnicity,Goan,9,ऊपर,0.12663527805824198,22
ethnicity,Goan,10,आओ,0.1238972229692608,37
ethnicity,Goan,11,गाते,0.1181324929886749,12
ethnicity,Goan,12,कुत्ते,0.11813249298867487,12
ethnicity,Goan,13,समझाया,0.11420571670222668,41
ethnicity,Goan,14,रामू,0.11205445836247113,26
ethnicity,Goan,15,रहूँगी,0.11190799508563616,13
ethnicity,Goan,16,आई,0.10933512781300155,157
ethnicity,Goan,17,गईं,0.1088684770853294,27
ethnicity,Goan,18,सबके,0.10630294570073649,14
ethnicity,Goan,19,सुनहरी,0.10327891248278406,66
ethnicity,Goan,20,आते,0.10121405423799096,15
ethnicity,Gond,1,दूँगा,0.19763994611075028,11
ethnicity,Gond,2,बिताना,0.15691147502654473,16
ethnicity,Gond,3,मेंढ़क,0.15276195284244473,8
ethnicity,Gond,4,लगाना,0.14212484939299977,9
ethnicity,Gond,5,वाला,0.1401371395422969,19
ethnicity,Gond,6,घोंसला,0.13302601371131556,10
ethnicity,Gond,7,किस्से,0.13302601371131556,10
ethnicity,Gond,8,जीतने,0.12511152551964927,11
ethnicity,Gond,9,छा,0.12511152551964927,11
ethnicity,Gond,10,छिपने,0.1189402209195461,24
ethnicity,Gond,11,समझदारी,0.11813250673905747,12
ethnicity,Gond,12,खा,0.11813249298867491,12
ethnicity,Gond,13,खेलते,0.11680911718672085,234
ethnicity,Gond,14,कौआ,0.10630293422893727,14
ethnicity,Gond,15,मुस्कुराया,0.10293689092690049,29
ethnicity,Gond,16,बैठा,0.10173951728337866,47
ethnicity,Gond,17,चाँदनी,0.09656090770864292,16
ethnicity,Gond,18,बढ़ा,0.09496885502341952,32
ethnicity,Gond,19,देना,0.0949688550234195,32
ethnicity,Gond,20,आवाज़,0.09496884815645801,32
ethnicity,Gujarati,1,निम्मी,0.25612522662837484,7
ethnicity,Gujarati,2,हूं,0.15691147502654476,16
ethnicity,Gujarati,3,देखोगी,0.15276196370052048,8
ethnicity,Gujarati,4,भौंका,0.15276195284244473,8
ethnicity,Gujarati,5,बढ़ाया,0.15276195284244473,8
ethnicity,Gujarati,6,धरती,0.15276195284244473,8
ethnicity,Gujarati,7,ढलता,0.1330260137113156,10
ethnicity,Gujarati,8,राधा,0.12927019466726647,35
ethnicity,Gujarati,9,मां,0.12663527805824193,22
ethnicity,Gujarati,10,चाहती,0.12606742590603986,71
ethnicity,Gujarati,11,टोकरी,0.1251115179198792,11
ethnicity,Gujarati,12,चाहोगे,0.1251115179198792,11
ethnicity,Gujarati,13,पाया,0.12327827849071242,54
ethnicity,Gujarati,14,देखने,0.12136118291566392,118
ethnicity,Gujarati,15,ऐसी,0.11813249298867486,12
ethnicity,Gujarati,16,तालाब,0.11540613460293526,25
ethnicity,Gujarati,17,ऐसा,0.11205445836247115,26
ethnicity,Gujarati,18,हंसी,0.11190799508563623,13
ethnicity,Gujarati,19,कहता,0.1119079950856362,13
ethnicity,Gujarati,20,मीठी,0.1088684770853294,27
ethnicity,Haryanvi,1,अहसास,0.2008588365947725,5
ethnicity,Haryanvi,2,करूंगा,0.18198016253491966,44
ethnicity,Haryanvi,3,मुस्कुराए,0.17326385455529703,23
ethnicity,Haryanvi,4,ईमानदारी,0.16546142959178198,7
ethnicity,Haryanvi,5,कूदने,0.16399819127785537,25
ethnicity,Haryanvi,6,हरा,0.15691147502654473,16
ethnicity,Haryanvi,7,जी,0.15184817487922483,28
ethnicity,Haryanvi,8,बिलकुल,0.15184817487922483,28
ethnicity,Haryanvi,9,बजाय,0.1421248493929997,9
ethnicity,Haryanvi,10,उठाने,0.14212484939299969,9
ethnicity,Haryanvi,11,विशेष,0.13533300153461442,20
ethnicity,Haryanvi,12,बनोगे,0.13302601371131556,10
ethnicity,Haryanvi,13,कौन,0.13302601371131556,10
ethnicity,Haryanvi,14,सीख,0.12916826799265524,51
ethnicity,Haryanvi,15,चाहता,0.12905992217911355,89
ethnicity,Haryanvi,16,जाऊंगा,0.11813249298867487,12
ethnicity,Haryanvi,17,करनी,0.11804043836886093,98
ethnicity,Haryanvi,18,दादा,0.1154061252096166,25
ethnicity,Haryanvi,19,सीखने,0.11265439843099775,60
ethnicity,Haryanvi,20,चीज़ें,0.11101327554024515,61
ethnicity,Himachali,1,पहाड़ों,0.2788995535252066,6
ethnicity,Himachali,2,लाइन,0.2221951870791967,9
ethnicity,Himachali,3,फिनिश,0.18104006106022183,6
ethnicity,Himachali,4,बनोगी,0.18104004622231862,6
ethnicity,Himachali,5,टूट,0.16546142959178198,7
ethnicity,Himachali,6,सफल,0.16546142959178198,7
ethnicity,Himachali,7,बढ़ता,0.16546142959178198,7
ethnicity,Himachali,8,बचाने,0.16546141702785008,7
ethnicity,Himachali,9,मैदान,0.16349964313479665,15
ethnicity,Himachali,10,आराम,0.15926064410450594,53
ethnicity,Himachali,11,या,0.15276196370052048,8
ethnicity,Himachali,12,तोड़े,0.15276196370052045,8
ethnicity,Himachali,13,सोचता,0.14529913541927345,18
ethnicity,Himachali,14,धैर्य,0.14134060962476824,31
ethnicity,Himachali,15,दुखी,0.14013713954229687,19
ethnicity,Himachali,16,काले,0.1353330015346144,20
ethnicity,Himachali,17,यादों,0.13302601371131556,10
ethnicity,Himachali,18,चुका,0.13084425441208297,21
ethnicity,Himachali,19,स्कूल,0.12511152551964924,11
ethnicity,Himachali,20,मिलती,0.12327827849071242,54
ethnicity,Jharkhand,1,परेशानी,0.16546142959178198,7
ethnicity,Jharkhand,2,हंसता,0.16546142959178195,7
ethnicity,Jharkhand,3,लोग,0.1527944027694009,56
ethnicity,Jharkhand,4,इस्तेमाल,0.15276196370052048,8
ethnicity,Jharkhand,5,जानता,0.15086996800156857,17
ethnicity,Jharkhand,6,डरते,0.13302602218027515,10
ethnicity,Jharkhand,7,बिरंगा,0.13302601371131556,10
ethnicity,Jharkhand,8,सुनाईं,0.13302601371131556,10
ethnicity,Jharkhand,9,चमकती,0.12663527805824193,22
ethnicity,Jharkhand,10,छा,0.12511152551964924,11
ethnicity,Jharkhand,11,दीं,0.11813249298867486,12
ethnicity,Jharkhand,12,आता,0.11651034201606489,40
ethnicity,Jharkhand,13,उत्सुकता,0.11197220436333384,42
ethnicity,Jharkhand,14,पीले,0.11190799508563619,13
ethnicity,Jharkhand,15,बाँटने,0.11190799508563619,13
ethnicity,Jharkhand,16,लाल,0.11190799508563619,13
ethnicity,Jharkhand,17,रहें,0.1088684770853294,27
ethnicity,Jharkhand,18,बढ़ती,0.10630294570073648,14
ethnicity,Jharkhand,19,बंटी,0.10630294570073645,14
ethnicity,Jharkhand,20,सब,0.10480744483289779,289
ethnicity,Kannada,1,ढूंढना,0.2221951870791968,9
ethnicity,Kannada,2,मोना,0.20085883659477258,5
ethnicity,Kannada,3,छिपाने,0.20085883659477258,5
ethnicity,Kannada,4,हरी,0.18104006106022186,6
ethnicity,Kannada,5,खेलेंगे,0.14992888380853175,42
ethnicity,Kannada,6,बढ़ते,0.14212484939299974,9
ethnicity,Kannada,7,मिलेगी,0.13302601371131556,10
ethnicity,Kannada,8,कम,0.12511151791987923,11
ethnicity,Kannada,9,चले,0.12135104626839734,38
ethnicity,Kannada,10,मम्मी,0.12135104626839732,38
ethnicity,Kannada,11,अंधेरे,0.11894021104604599,24
ethnicity,Kannada,12,टॉमी,0.11894021104604593,24
ethnicity,Kannada,13,चहचहाते,0.1181324929886749,12
ethnicity,Kannada,14,चिंता,0.11651034201606485,40
ethnicity,Kannada,15,तीनों,0.11205445836247113,26
ethnicity,Kannada,16,बाकी,0.11205445836247113,26
ethnicity,Kannada,17,लौटना,0.11197220436333384,42
ethnicity,Kannada,18,इसी,0.10770254517372795,44
ethnicity,Kannada,19,पहुंच,0.10630294570073648,14
ethnicity,Kannada,20,वाले,0.1012140647977312,15
ethnicity,Kashmiri,1,आर्यन,0.2367984736848533,39
ethnicity,Kashmiri,2,बबलू,0.19763994611075025,11
ethnicity,Kashmiri,3,सुनो,0.1851671688381901,31
ethnicity,Kashmiri,4,ऊँचाइयों,0.18104004622231862,6
ethnicity,Kashmiri,5,बिताती,0.18104004622231862,6
ethnicity,Kashmiri,6,लेने,0.17072897339815252,14
ethnicity,Kashmiri,7,हासिल,0.16546142959178195,7
ethnicity,Kashmiri,8,चिड़ियाँ,0.15276196370052048,8
ethnicity,Kashmiri,9,डरा,0.14212484939299977,9
ethnicity,Kashmiri,10,देखता,0.14004885398613068,46
ethnicity,Kashmiri,11,सुनाओ,0.13080305526739675,68
ethnicity,Kashmiri,12,रख,0.12135104626839734,38
ethnicity,Kashmiri,13,जानवरों,0.11957822825431376,56
ethnicity,Kashmiri,14,लाया,0.1181324929886749,12
ethnicity,Kashmiri,15,करेगी,0.11205444941263036,26
ethnicity,Kashmiri,16,खुशबू,0.11197220436333384,42
ethnicity,Kashmiri,17,नंदिनी,0.11190799508563619,13
ethnicity,Kashmiri,18,बाँटने,0.11190799508563619,13
ethnicity,Kashmiri,19,बिल्कुल,0.11076753636807254,129
ethnicity,Kashmiri,20,जरूर,0.10630294570073648,14
ethnicity,Khasi,1,पढ़ना,0.18104006106022183,6
ethnicity,Khasi,2,हरा,0.15691147502654476,16
ethnicity,Khasi,3,प्रकार,0.15276195284244473,8
ethnicity,Khasi,4,देखेंगे,0.1527619528424447,8
ethnicity,Khasi,5,सामना,0.14872914917927751,58
ethnicity,Khasi,6,हां,0.14529913541927345,18
ethnicity,Khasi,7,एकजुट,0.14212484939299969,9
ethnicity,Khasi,8,किताबें,0.14212484939299966,9
ethnicity,Khasi,9,आएगी,0.1330260221802752,10
ethnicity,Khasi,10,आने,0.1266352780582419,22
ethnicity,Khasi,11,भागा,0.12511153311942017,11
ethnicity,Khasi,12,छत,0.12511152551964924,11
ethnicity,Khasi,13,मौका,0.11813249298867486,12
ethnicity,Khasi,14,निकला,0.11813249298867486,12
ethnicity,Khasi,15,खाई,0.11813249298867486,12
ethnicity,Khasi,16,टिंकू,0.11813249298867483,12
ethnicity,Khasi,17,डरो,0.11604142408493079,58
ethnicity,Khasi,18,गिनना,0.11205445836247116,26
ethnicity,Khasi,19,ऐसा,0.11205445836247116,26
ethnicity,Khasi,20,होने,0.11061334275519297,82
ethnicity,Konkani,1,बढ़ना,0.18104006106022183,6
ethnicity,Konkani,2,लिली,0.18104004622231865,6
ethnicity,Konkani,3,निकले,0.15276195284244473,8
ethnicity,Konkani,4,ढूंढा,0.14212484939299977,9
ethnicity,Konkani,5,बिताया,0.134108438597048,66
ethnicity,Konkani,6,बैग,0.13302602218027515,10
ethnicity,Konkani,7,उसी,0.13302602218027515,10
ethnicity,Konkani,8,लगाने,0.13302601371131556,10
ethnicity,Konkani,9,मिठास,0.13302601371131556,10
ethnicity,Konkani,10,चुका,0.13084425441208297,21
ethnicity,Konkani,11,उसमें,0.12663527805824198,22
ethnicity,Konkani,12,कछुए,0.12653483406247715,36
ethnicity,Konkani,13,आराम,0.1251941961677132,53
ethnicity,Konkani,14,जीतने,0.12511152551964927,11
ethnicity,Konkani,15,नींद,0.12327827849071242,54
ethnicity,Konkani,16,आखिरकार,0.12135104626839736,38
ethnicity,Konkani,17,तब,0.12012715120885813,75
ethnicity,Konkani,18,ज़रूरी,0.11813250673905747,12
ethnicity,Konkani,19,दुख,0.1181324929886749,12
ethnicity,Konkani,20,निकला,0.1181324929886749,12
ethnicity,Kumaoni,1,सबका,0.19763994611075028,11
ethnicity,Kumaoni,2,गाए,0.18104006106022186,6
ethnicity,Kumaoni,3,पत्तियाँ,0.18104006106022183,6
ethnicity,Kumaoni,4,खोया,0.18104004622231865,6
ethnicity,Kumaoni,5,जाऊं,0.16546142959178198,7
ethnicity,Kumaoni,6,ताली,0.16546142959178195,7
ethnicity,Kumaoni,7,छाया,0.15276196370052045,8
ethnicity,Kumaoni,8,गीत,0.14212484939299977,9
ethnicity,Kumaoni,9,जाएंगे,0.1350628970153974,33
ethnicity,Kumaoni,10,डरते,0.13302602218027515,10
ethnicity,Kumaoni,11,मिठास,0.1330260137113156,10
ethnicity,Kumaoni,12,करीब,0.13084425441208297,21
ethnicity,Kumaoni,13,पत्तों,0.1251115331194202,11
ethnicity,Kumaoni,14,शाखाएँ,0.1251115331194202,11
ethnicity,Kumaoni,15,सुनाइए,0.12511152551964924,11
ethnicity,Kumaoni,16,विचार,0.11813250673905744,12
ethnicity,Kumaoni,17,सहारा,0.1181324929886749,12
ethnicity,Kumaoni,18,डूबने,0.11813249298867487,12
ethnicity,Kumaoni,19,खाई,0.11813249298867487,12
ethnicity,Kumaoni,20,निराश,0.11190800760932852,13
ethnicity,Maithili,1,गाया,0.20946024683712922,17
ethnicity,Maithili,2,थोड़ा,0.2008588365947725,5
ethnicity,Maithili,3,स्वतंत्र,0.2008588365947725,5
ethnicity,Maithili,4,मिठाई,0.1876221947467189,12
ethnicity,Maithili,5,किए,0.17376749412116893,47
ethnicity,Maithili,6,बनाना,0.17063665696079183,35
ethnicity,Maithili,7,मजे,0.1508699680015686,17
ethnicity,Maithili,8,शामिल,0.15086996800156857,17
ethnicity,Maithili,9,तोता,0.1448413538543238,44
ethnicity,Maithili,10,सोचती,0.1421248493929997,9
ethnicity,Maithili,11,देखते,0.1353330015346144,20
ethnicity,Maithili,12,ख्याल,0.13506289701539742,33
ethnicity,Maithili,13,वहीं,0.12511153311942017,11
ethnicity,Maithili,14,मित्रता,0.12511152551964924,11
ethnicity,Maithili,15,छत,0.12511152551964924,11
ethnicity,Maithili,16,पार्टी,0.12511151791987923,11
ethnicity,Maithili,17,चमकीले,0.11894021104604598,24
ethnicity,Maithili,18,सीखता,0.11894021104604593,24
ethnicity,Maithili,19,उठते,0.11813250673905744,12
ethnicity,Maithili,20,खाई,0.11813249298867486,12
ethnicity,Malayali,1,आर्यन,0.1974958224508527,39
ethnicity,Malayali,2,अंदर,0.183710636099275,21
ethnicity,Malayali,3,डाला,0.18104004622231862,6
ethnicity,Malayali,4,दिख,0.165461429591782,7
ethnicity,Malayali,5,ठंडा,0.16546142959178198,7
ethnicity,Malayali,6,रहस्यमय,0.16546142959178198,7
ethnicity,Malayali,7,चाबी,0.16546142959178198,7
ethnicity,Malayali,8,भारी,0.16546142959178198,7
ethnicity,Malayali,9,खेलों,0.16546142959178198,7
ethnicity,Malayali,10,खुल,0.16546142959178198,7
ethnicity,Malayali,11,पंखा,0.16546142959178198,7
ethnicity,Malayali,12,खोजेंगे,0.15276196370052048,8
ethnicity,Malayali,13,फिसल,0.15276195284244473,8
ethnicity,Malayali,14,खजाने,0.15276195284244473,8
ethnicity,Malayali,15,अनुमति,0.14529913541927345,18
ethnicity,Malayali,16,किसी,0.14454538815289997,78
ethnicity,Malayali,17,सुन,0.14013713954229687,19
ethnicity,Malayali,18,उड़ना,0.1353330015346144,20
ethnicity,Malayali,19,लेते,0.1330260137113156,10
ethnicity,Malayali,20,करते,0.12921256632236386,159
ethnicity,Manipuri,1,रोक,0.2008588365947725,5
ethnicity,Manipuri,2,आती,0.18371063609927496,21
ethnicity,Manipuri,3,रीमा,0.1810400462223186,6
ethnicity,Manipuri,4,चमकता,0.14818387594971394,29
ethnicity,Manipuri,5,सुनहरे,0.14468579566839512,30
ethnicity,Manipuri,6,बिरंगी,0.14468578487909362,30
ethnicity,Manipuri,7,बता,0.1421248493929997,9
